episode,step,reward,length,running_avg
834,89628,15.02,125,3.48
835,89640,-3.81,124,3.6
836,89790,25.83,125,4.07
837,89856,3.69,114,4.06
838,89880,-41.07,100,3.51
839,90024,1.87,106,3.58
840,90228,-14.85,100,3.53
841,90390,35.14,125,3.87
842,90390,-22.34,100,3.68
843,90474,-4.91,103,3.84
844,90480,-14.26,100,3.75
845,90774,25.51,125,4.04
846,90978,49.43,125,4.55
847,91008,-5.22,103,4.55
848,91134,-0.41,110,4.4
849,91140,40.98,125,4.94
850,91230,79.78,125,5.77
851,91374,-10.23,100,5.69
852,91728,29.5,125,6.04
853,91758,37.12,125,6.74
854,91854,6.01,119,6.72
855,91884,48.61,125,6.83
856,91980,32.84,125,7.18
857,92124,32.2,125,7.55
858,92478,96.55,125,7.98
859,92508,57.69,125,8.27
860,92532,-2.48,108,8.26
861,92604,33.57,125,8.61
862,92664,-1.8,114,8.82
863,92874,53.85,125,9.35
864,93078,-16.85,100,8.7
865,93132,-11.51,100,8.65
866,93198,-4.05,115,8.68
867,93204,-50.59,100,8.08
868,93264,-11.68,100,8.15
869,93480,-8.73,101,7.87
870,93762,1.58,114,8.12
871,93804,-11.74,100,7.75
872,93882,83.15,125,8.23
873,93930,-4.59,111,7.86
874,93948,14.19,125,7.61
875,94080,-36.95,100,7.27
876,94512,55.71,125,7.86
877,94548,-36.99,100,7.57
878,94554,81.82,125,8.56
879,94572,-5.47,107,8.76
880,94632,42.31,125,9.28
881,94818,2.52,123,9.14
882,95130,-3.55,103,9.2
883,95154,-5.56,101,8.82
884,95256,-1.62,104,8.86
885,95304,64.91,125,9.57
886,95322,58.27,125,10.37
887,95418,-31.72,100,9.99
888,95748,-3.9,103,10.09
889,95754,-54.91,100,9.67
890,95862,-6.66,101,9.66
891,95904,-21.58,100,8.63
892,95922,-24.64,100,8.44
893,96036,-1.52,103,7.92
894,96360,-10.8,101,7.82
895,96468,-9.63,101,7.87
896,96498,19.6,125,7.98
897,96504,-11.67,100,7.8
898,96672,49.43,125,8.33
899,96690,-3.87,109,8.47
900,97032,-2.19,112,8.64
901,97194,9.75,115,8.78
902,97218,37.7,125,9.09
903,97248,45.33,125,9.26
904,97290,-21.9,100,8.78
905,97422,55.38,125,8.96
906,97776,3.74,124,9.11
907,97896,-0.41,117,9.17
908,97968,37.82,125,9.65
909,97998,22.3,125,9.86
910,98040,52.78,125,10.7
911,98172,87.27,125,11.34
912,98394,-3.22,103,11.28
913,98568,-10.66,100,11.25
914,98646,39.37,125,11.36
915,98748,62.07,125,11.52
916,98790,18.06,125,11.73
917,98844,-4.79,112,11.54
918,99144,41.22,125,11.79
919,99318,11.89,125,11.97
920,99396,38.18,125,12.45
921,99456,-5.18,118,12.43
922,99540,3.56,125,12.85
923,99594,35.22,125,13.12
924,99756,-2.84,102,13.15
925,99978,-2.51,110,12.73
926,100146,47.37,125,13.21
927,100206,63.04,125,13.52
928,100290,9.14,125,13.63
929,100344,33.09,125,13.96
930,100506,28.53,125,14.27
931,100578,-44.71,100,13.82
932,100812,-4.13,101,13.73
933,100896,-4.93,101,13.42
934,100896,18.81,125,13.46
935,101094,37.82,125,13.87
936,101178,-48.55,100,13.13
937,101256,76.68,125,13.86
938,101496,-14.58,100,14.12
939,101562,54.88,125,14.65
940,101646,70.65,125,15.51
941,101820,-0.69,107,15.15
942,101844,16.44,125,15.54
943,102006,52.73,125,16.11
944,102114,-3.29,103,16.22
945,102162,-28.17,100,15.69
946,102396,18.97,125,15.38
947,102570,19.05,125,15.63
948,102594,55.43,125,16.18
949,102606,-22.37,100,15.55
950,102756,-1.98,107,14.73
951,102912,49.68,125,15.33
952,103050,-6.45,109,14.97
953,103188,-2.67,103,14.57
954,103332,-1.41,123,14.5
955,103356,-19.16,100,13.82
956,103356,28.47,125,13.78
957,103518,-6.33,101,13.39
958,103656,-3.41,101,12.39
959,103938,6.31,125,11.88
960,103962,-6.86,101,11.84
961,103968,-1.46,102,11.49
962,104082,65.61,125,12.16
963,104124,-10.13,101,11.52
964,104406,86.67,125,12.56
965,104688,58.27,125,13.25
966,104712,84.56,125,14.14
967,104718,60.13,125,15.25
968,104832,32.14,125,15.69
969,104874,71.82,125,16.49
970,105012,-10.57,101,16.37
971,105318,-11.93,100,16.37
972,105330,-3.06,107,15.51
973,105462,12.68,125,15.68
974,105474,-40.57,100,15.13
975,105576,6.86,124,15.57
976,105612,-15.1,100,14.86
977,105924,-5.33,101,15.18
978,106080,27.74,125,14.64
979,106212,41.84,125,15.11
980,106218,-5.01,107,14.64
981,106224,47.65,125,15.09
982,106362,25.0,125,15.37
983,106674,59.09,125,16.02
984,106830,45.57,125,16.49
985,106962,88.19,125,16.72
986,106968,39.53,125,16.54
987,106974,42.32,125,17.28
988,107112,65.98,125,17.98
989,107424,72.19,125,19.25
990,107454,-5.38,104,19.26
991,107568,-9.63,101,19.38
992,107598,-3.35,105,19.59
993,107724,49.83,125,20.11
994,107862,18.88,125,20.4
995,108084,-2.42,105,20.47
996,108168,-11.66,100,20.16
997,108174,59.57,125,20.87
998,108348,62.87,125,21.01
999,108474,98.58,125,22.03
1000,108612,69.12,125,22.75
1001,108684,-14.03,100,22.51
1002,108774,-8.47,101,22.05
1003,108798,-5.53,104,21.54
1004,109098,27.21,125,22.03
1005,109212,-14.83,100,21.33
1006,109224,66.09,125,21.95
1007,109434,64.47,125,22.6
1008,109488,7.68,115,22.3
1009,109524,63.4,125,22.71
1010,109824,-12.86,100,22.05
1011,109848,22.01,125,21.4
1012,109962,33.33,125,21.77
1013,110154,1.92,120,21.89
1014,110238,57.72,125,22.07
1015,110274,66.67,125,22.12
1016,110550,1.7,117,21.96
1017,110562,-29.11,100,21.71
1018,110574,91.42,125,22.22
1019,110760,-8.88,101,22.01
1020,110856,-3.68,103,21.59
1021,110874,-10.3,100,21.54
1022,111162,-10.02,100,21.4
1023,111300,107.47,125,22.13
1024,111324,74.5,125,22.9
1025,111456,-27.19,100,22.65
1026,111510,53.59,125,22.71
1027,111624,52.65,125,22.61
1028,111912,87.74,125,23.4
1029,112050,93.92,125,24.0
1030,112074,79.1,125,24.51
1031,112170,3.33,110,24.99
1032,112206,29.82,125,25.33
1033,112374,56.86,125,25.95
1034,112512,-12.04,100,25.64
1035,112800,58.33,125,25.84
1036,112824,35.14,125,26.68
1037,112920,79.49,125,26.71
1038,112956,34.68,125,27.2
1039,112992,-2.93,103,26.62
1040,113112,-22.71,100,25.69
1041,113400,-46.44,100,25.23
1042,113574,52.94,125,25.6
1043,113670,45.83,125,25.53
1044,113706,100.0,125,26.56
1045,113742,81.48,125,27.66
1046,113862,58.94,125,28.06
1047,114150,41.98,125,28.29
1048,114174,-41.67,100,27.32
1049,114306,-45.52,100,27.08
1050,114420,38.46,125,27.49
1051,114492,81.51,125,27.81
1052,114534,11.18,112,27.98
1053,114900,35.8,125,28.37
1054,114924,74.05,125,29.12
1055,114930,-1.49,104,29.3
1056,115134,-45.4,100,28.56
1057,115170,65.54,125,29.28
1058,115242,37.07,125,29.68
1059,115530,-12.86,100,29.49
1060,115650,19.63,125,29.76
1061,115674,31.21,125,30.08
1062,115776,-5.33,101,29.38
1063,115884,84.78,125,30.32
1064,115914,-3.69,112,29.42
1065,116130,-15.37,100,28.68
1066,116400,69.87,125,28.54
1067,116424,44.26,125,28.38
1068,116484,-27.1,100,27.79
1069,116526,75.1,125,27.82
1070,116664,34.68,125,28.27
1071,116880,78.95,125,29.18
1072,117018,-3.38,103,29.18
1073,117030,-9.14,101,28.96
1074,117174,-0.45,115,29.36
1075,117276,72.54,125,30.02
1076,117414,63.52,125,30.8
1077,117630,40.22,125,31.26
1078,117738,2.61,118,31.01
1079,117768,112.77,125,31.72
1080,117876,-19.07,100,31.58
1081,117924,67.17,125,31.77
1082,118164,40.29,125,31.92
1083,118230,-40.29,100,30.93
1084,118344,-4.44,101,30.43
1085,118482,-10.47,101,29.44
1086,118518,37.07,125,29.42
1087,118674,95.36,125,29.95
1088,118914,59.76,125,29.89
1089,118980,95.57,125,30.12
1090,119082,-12.2,100,30.05
1091,119094,63.76,125,30.79
1092,119268,128.14,125,32.1
1093,119424,108.33,125,32.69
1094,119664,26.98,125,32.77
1095,119730,54.12,125,33.33
1096,119832,49.7,125,33.95
1097,119844,63.7,125,33.99
1098,120018,77.08,125,34.13
1099,120174,66.13,125,33.81
1100,120264,-25.51,100,32.86
1101,120336,-9.63,101,32.9
1102,120582,56.43,125,33.55
1103,120594,97.13,125,34.58
1104,120618,-52.15,100,33.79
1105,120774,-46.33,100,33.47
1106,120894,-1.76,105,32.79
1107,121086,104.38,125,33.19
1108,121194,-42.35,100,32.69
1109,121314,-0.93,116,32.05
1110,121332,60.14,125,32.78
1111,121488,20.04,119,32.76
1112,121644,140.88,125,33.83
1113,121836,103.7,125,34.85
1114,121920,-6.27,101,34.21
1115,121944,31.1,125,33.86
1116,122082,113.24,125,34.97
1117,122238,121.4,125,36.48
1118,122322,-1.71,113,35.54
1119,122586,34.28,125,35.98
1120,122670,76.27,125,36.78
1121,122694,103.45,125,37.91
1122,122832,28.57,125,38.3
1123,122988,64.22,125,37.87
1124,123072,123.53,125,38.36
1125,123186,-20.83,100,38.42
1126,123348,3.71,109,37.92
1127,123420,12.08,125,37.52
1128,123582,113.06,125,37.77
1129,123738,94.08,125,37.77
1130,123822,77.02,125,37.75
1131,123936,100.67,125,38.72
1132,124098,110.53,125,39.53
1133,124170,102.8,125,39.99
1134,124332,129.32,125,41.4
1135,124428,-8.94,101,40.73
1136,124488,79.15,125,41.17
1137,124536,-13.54,100,40.24
1138,124848,71.0,125,40.6
1139,124920,19.4,125,40.83
1140,125040,13.61,118,41.19
1141,125178,106.64,125,42.72
1142,125238,9.93,125,42.29
1143,125286,99.28,125,42.83
1144,125598,114.81,125,42.97
1145,125670,81.48,125,42.97
1146,125748,3.0,118,42.41
1147,125928,93.22,125,42.93
1148,125988,27.82,125,43.62
1149,126012,6.97,121,44.15
1150,126204,-9.98,101,43.66
1151,126420,51.65,125,43.36
1152,126498,92.31,125,44.17
1153,126528,-24.08,100,43.58
1154,126738,31.27,125,43.15
1155,126762,78.68,125,43.95
1156,126954,86.81,125,45.27
1157,127134,-3.59,101,44.58
1158,127170,81.54,125,45.03
1159,127248,81.25,125,45.97
1160,127488,83.49,125,46.61
1161,127512,51.02,125,46.8
1162,127704,114.77,125,48.0
1163,127848,-44.41,100,46.71
1164,127848,3.23,113,46.78
1165,127884,54.11,125,47.48
1166,128238,51.61,125,47.29
1167,128262,69.29,125,47.54
1168,128448,-44.5,100,47.37
1169,128454,114.77,125,47.77
1170,128484,-19.68,100,47.22
1171,128598,52.78,125,46.96
1172,128838,-15.57,100,46.84
1173,129012,87.5,125,47.81
1174,129198,81.82,125,48.63
1175,129204,61.46,125,48.52
1176,129234,115.28,125,49.04
1177,129348,10.76,125,48.74
1178,129588,51.02,125,49.22
1179,129762,85.77,125,48.95
1180,129948,111.32,125,50.26
1181,129948,-29.46,100,49.29
1182,129954,11.97,125,49.01
1183,129984,98.65,125,50.4
1184,130338,67.22,125,51.12
1185,130512,24.62,125,51.47
1186,130698,70.73,125,51.8
1187,130698,116.49,125,52.01
1188,130704,9.2,125,51.51
1189,130734,68.28,125,51.24
1190,131088,27.91,125,51.64
1191,131112,-28.34,100,50.72
1192,131448,125.31,125,50.69
1193,131448,146.09,125,51.07
1194,131454,52.65,125,51.32
1195,131484,83.61,125,51.62
1196,131838,102.85,125,52.15
1197,131862,40.5,125,51.92
1198,132132,3.6,108,51.18
1199,132192,17.82,124,50.7
1200,132198,166.67,125,52.62
1201,132204,85.81,125,53.57
1202,132588,137.11,125,54.38
1203,132594,5.95,122,53.47
1204,132780,-4.0,108,53.95
1205,132792,-38.76,100,54.03
1206,132948,61.07,125,54.65
1207,132954,32.08,125,53.93
1208,133338,39.86,125,54.75
1209,133344,53.85,125,55.3
1210,133392,-53.68,100,54.16
1211,133530,224.32,125,56.21
1212,133548,-33.53,100,54.46
1213,133704,45.63,125,53.88
1214,133992,-36.48,100,53.58
1215,134088,127.76,125,54.55
1216,134094,141.13,125,54.82
1217,134280,68.75,125,54.3
1218,134298,111.68,125,55.43
1219,134316,-2.55,102,55.06
1220,134598,-5.56,101,54.25
1221,134688,-13.41,100,53.08
1222,134844,120.64,125,54.0
1223,135030,18.48,125,53.54
1224,135048,98.72,125,53.29
1225,135066,84.5,125,54.35
1226,135198,-39.75,100,53.91
1227,135438,44.65,125,54.24
1228,135594,106.78,125,54.17
1229,135744,32.21,119,53.56
1230,135798,126.01,125,54.04
1231,135816,40.35,125,53.44
1232,135948,16.2,125,52.5
1233,136188,111.54,125,52.59
1234,136200,-6.73,101,51.23
1235,136494,88.09,125,52.2
1236,136548,59.51,125,52.0
1237,136566,170.07,125,53.84
1238,136698,26.71,125,53.39
1239,136938,56.35,125,53.76
1240,136950,55.06,125,54.18
1241,137244,20.5,125,53.32
1242,137298,166.9,125,54.88
1243,137316,126.8,125,55.16
1244,137448,61.62,125,54.63
1245,137688,111.68,125,54.93
1246,137700,84.85,125,55.75
1247,137916,-36.52,100,54.45
1248,137994,41.48,125,54.59
1249,138048,40.52,125,54.92
1250,138198,88.12,125,55.9
1251,138438,142.75,125,56.82
1252,138450,116.03,125,57.05
1253,138594,-18.98,100,57.1
1254,138666,116.56,125,57.96
1255,138798,84.45,125,58.01
1256,138822,-6.93,104,57.08
1257,139038,-17.43,100,56.94
1258,139200,139.86,125,57.52
1259,139344,73.75,125,57.45
1260,139398,-34.09,100,56.27
1261,139416,98.05,125,56.74
1262,139428,-10.62,101,55.49
1263,139788,101.3,125,56.94
1264,139950,83.54,125,57.75
1265,139986,-2.84,107,57.18
1266,140016,-43.21,100,56.23
1267,140040,-0.85,107,55.53
1268,140178,100.0,125,56.97
1269,140538,118.65,125,57.01
1270,140640,-47.74,100,56.73
1271,140700,154.03,125,57.74
1272,140736,49.07,125,58.39
1273,140766,159.26,125,59.11
1274,140856,1.47,113,58.3
1275,141138,-21.6,100,57.47
1276,141246,-7.27,101,56.25
1277,141372,-6.73,101,56.07
1278,141450,126.34,125,56.83
1279,141486,102.53,125,56.99
1280,141606,106.19,125,56.94
1281,141888,142.54,125,58.66
1282,141972,-38.65,100,58.16
1283,141996,171.78,125,58.89
1284,142086,-64.37,100,57.57
1285,142200,144.76,125,58.77
1286,142356,129.73,125,59.36
1287,142572,-33.7,100,57.86
1288,142638,42.36,125,58.19
1289,142746,29.55,125,57.81
1290,142836,117.08,125,58.7
1291,142950,46.26,125,59.44
1292,143106,36.2,125,58.55
1293,143322,77.26,125,57.86
1294,143346,-51.06,100,56.83
1295,143388,149.22,125,57.48
1296,143586,50.82,125,56.96
1297,143700,36.81,125,56.93
1298,143856,52.18,125,57.41
1299,143922,-19.19,100,57.04
1300,143946,-58.19,100,54.79
1301,144138,48.44,125,54.42
1302,144336,149.17,125,54.54
1303,144450,19.6,125,54.68
1304,144606,156.41,125,56.28
1305,144672,123.68,125,57.9
1306,144696,115.23,125,58.45
1307,144888,55.96,125,58.69
1308,144942,-9.58,101,58.19
1309,145200,109.15,125,58.74
1310,145320,4.89,108,59.33
1311,145338,6.03,107,57.15
1312,145356,38.51,125,57.87
1313,145638,86.67,125,58.28
1314,145692,113.06,125,59.77
1315,145950,138.41,125,59.88
1316,146070,52.44,125,58.99
1317,146088,108.48,125,59.39
1318,146106,64.98,125,58.92
1319,146382,13.84,115,59.09
1320,146388,10.74,125,59.25
1321,146670,-32.57,100,59.06
1322,146688,-44.16,100,57.41
1323,146700,149.04,125,58.72
1324,146856,130.53,125,59.03
1325,147132,112.5,125,59.31
1326,147138,112.42,125,60.84
1327,147366,6.1,116,60.45
1328,147438,62.88,125,60.01
1329,147450,140.13,125,61.09
1330,147606,39.75,125,60.23
1331,147732,-13.33,100,59.69
1332,147774,2.47,106,59.55
1333,148050,-23.22,100,58.21
1334,148116,105.98,125,59.33
1335,148188,97.08,125,59.42
1336,148296,6.54,115,58.89
1337,148482,46.67,125,57.66
1338,148524,194.87,125,59.34
1339,148758,13.22,118,58.91
1340,148788,-17.72,100,58.18
1341,148866,106.67,125,59.04
1342,149046,35.92,125,57.73
1343,149232,111.73,125,57.58
1344,149238,26.75,119,57.23
1345,149424,3.75,106,56.15
1346,149466,-27.08,100,55.04
1347,149508,100.77,125,56.41
1348,149646,-32.84,100,55.67
1349,149874,-3.44,106,55.23
1350,149982,67.25,125,55.02
1351,150108,-48.55,100,53.1
1352,150150,8.19,114,52.03
1353,150174,43.29,125,52.65
1354,150396,75.32,125,52.24
1355,150624,162.41,125,53.02
1356,150714,-9.95,101,52.99
1357,150732,59.32,125,53.75
1358,150774,-43.7,100,51.92
1359,150846,10.14,116,51.28
1360,151146,85.19,125,52.47
1361,151224,-34.4,100,51.15
1362,151446,-47.51,100,50.78
1363,151464,144.51,125,51.21
1364,151482,16.13,125,50.54
1365,151524,63.3,125,51.2
1366,151896,91.18,125,52.54
1367,151974,210.47,125,54.66
1368,152142,-2.67,103,53.63
1369,152196,116.31,125,53.61
1370,152214,134.27,125,55.43
1371,152232,134.92,125,55.24
1372,152496,-43.29,100,54.31
1373,152598,-4.46,104,52.68
1374,152742,-38.69,100,52.27
1375,152832,-43.5,100,52.05
1376,152862,-1.59,108,52.11
1377,152946,211.4,125,54.29
1378,153204,-10.79,101,52.92
1379,153246,106.06,125,52.96
1380,153492,141.99,125,53.31
1381,153546,-49.9,100,51.39
1382,153570,30.1,118,52.08
1383,153582,86.2,125,51.22
1384,153954,39.39,125,52.26
1385,153996,146.27,125,52.27
1386,154092,-19.07,100,50.79
1387,154290,12.58,124,51.25
1388,154320,38.3,125,51.21
1389,154332,11.84,125,51.03
1390,154704,140.14,125,51.26
1391,154746,134.88,125,52.15
1392,154812,25.01,120,52.04
1393,155040,114.74,125,52.41
1394,155070,76.83,125,53.69
1395,155082,66.14,125,52.86
1396,155454,132.64,125,53.68
1397,155496,104.01,125,54.35
1398,155562,143.67,125,55.26
1399,155790,43.4,125,55.89
1400,155820,28.52,125,56.76
1401,155832,48.26,125,56.76
1402,156096,-49.8,100,54.77
1403,156204,116.72,125,55.74
1404,156312,32.4,125,54.5
1405,156432,-25.78,100,53.0
1406,156492,13.93,117,51.99
1407,156570,166.67,125,53.1
1408,156846,100.0,125,54.19
1409,156912,-14.77,100,52.95
1410,156954,92.59,125,53.83
1411,157182,88.06,125,54.65
1412,157218,-2.22,108,54.24
1413,157242,133.55,125,54.71
1414,157560,-8.88,101,53.49
1415,157578,15.95,122,52.27
1416,157662,115.43,125,52.9
1417,157932,185.17,125,53.67
1418,157968,91.01,125,53.93
1419,157992,96.88,125,54.76
1420,158178,-26.43,100,54.38
1421,158262,-54.2,100,54.17
1422,158310,85.9,125,55.47
1423,158580,6.64,108,54.04
1424,158718,22.86,121,52.97
1425,158718,83.21,125,52.67
1426,158862,-40.91,100,51.14
1427,158928,142.54,125,52.51
1428,158952,-3.41,107,51.84
1429,159318,-50.15,100,49.94
1430,159330,148.18,125,51.02
1431,159468,132.88,125,52.49
1432,159528,-49.12,100,51.97
1433,159612,160.59,125,53.81
1434,159702,24.35,125,52.99
1435,160068,-10.03,100,51.92
1436,160068,45.08,125,52.31
1437,160080,126.23,125,53.1
1438,160128,-56.47,100,50.59
1439,160362,82.42,125,51.28
1440,160452,33.06,125,51.79
1441,160680,-58.1,100,50.14
1442,160788,10.67,120,49.89
1443,160794,12.29,121,48.89
1444,160878,170.83,125,50.33
1445,161112,118.52,125,51.48
1446,161202,27.27,125,52.03
1447,161280,-14.93,100,50.87
1448,161538,38.18,125,51.58
1449,161544,100.0,125,52.61
1450,161628,136.75,125,53.31
1451,161712,-19.34,100,53.6
1452,161802,-45.16,100,53.07
1453,162030,135.69,125,53.99
1454,162138,-39.95,100,52.84
1455,162294,117.99,125,52.39
1456,162294,12.45,111,52.62
1457,162462,56.92,125,52.59
1458,162552,41.23,125,53.44
1459,162780,139.73,125,54.74
1460,162888,168.55,125,55.57
1461,162960,1.15,111,55.93
1462,163044,128.57,125,57.69
1463,163152,-22.45,100,56.02
1464,163212,62.94,125,56.49
1465,163530,191.67,125,57.77
1466,163638,80.92,125,57.67
1467,163710,162.46,125,57.19
1468,163734,23.11,115,57.45
1469,163752,-17.42,100,56.11
1470,163962,112.77,125,55.89
1471,164130,-37.7,100,54.17
1472,164310,-14.46,100,54.46
1473,164334,-11.3,100,54.39
1474,164388,88.19,125,55.66
1475,164502,54.61,125,56.64
1476,164580,-2.83,103,56.63
1477,164880,120.64,125,55.72
1478,164910,-43.19,100,55.39
1479,165084,126.15,125,55.59
1480,165102,-57.12,100,53.6
1481,165138,134.53,125,55.45
1482,165180,-37.25,100,54.77
1483,165630,43.38,125,54.35
1484,165660,27.66,125,54.23
1485,165690,-5.08,101,52.72
1486,165738,-31.56,100,52.59
1487,165798,5.1,116,52.52
1488,165930,118.39,125,53.32
1489,166260,-36.27,100,52.84
1490,166380,185.71,125,53.29
1491,166398,-41.62,100,51.53
1492,166440,31.81,125,51.59
1493,166488,51.85,125,50.97
1494,166680,26.92,125,50.47
1495,166860,-13.31,100,49.67
1496,166980,-33.02,100,48.02
1497,167148,83.67,125,47.81
1498,167148,8.28,118,46.46
1499,167238,87.07,125,46.89
1500,167298,-4.96,103,46.56
1501,167610,110.53,125,47.18
1502,167730,97.37,125,48.65
1503,167748,-42.05,100,47.07
1504,167748,-14.21,100,46.6
1505,167988,21.91,125,47.08
1506,168048,33.57,125,47.27
1507,168216,-8.88,101,45.52
1508,168474,13.54,121,44.65
1509,168480,113.56,125,45.94
1510,168498,150.98,125,46.52
1511,168738,19.53,125,45.84
1512,168798,37.58,125,46.23
1513,168966,33.55,125,45.23
1514,169080,-21.78,100,45.1
1515,169170,7.2,116,45.02
1516,169248,110.71,125,44.97
1517,169380,2.21,107,43.14
1518,169548,97.6,125,43.21
1519,169566,-17.5,100,42.06
1520,169680,-60.5,100,41.72
1521,169812,0.32,107,42.27
1522,169926,0.83,113,41.42
1523,170130,131.27,125,42.66
1524,170298,41.82,125,42.85
1525,170298,7.91,122,42.1
1526,170430,46.96,125,42.98
1527,170562,46.1,125,42.01
1528,170628,9.85,117,42.15
1529,170802,3.42,112,42.68
1530,171048,153.52,125,42.74
1531,171048,46.18,125,41.87
1532,171180,103.23,125,43.39
1533,171312,141.04,125,43.2
1534,171378,119.18,125,44.15
1535,171552,93.64,125,45.18
1536,171654,-6.86,101,44.66
1537,171798,126.35,125,44.66
1538,171894,16.28,119,45.39
1539,171912,-59.1,100,43.98
1540,172020,5.93,107,43.7
1541,172302,52.25,125,44.81
1542,172398,19.56,124,44.9
1543,172548,46.58,125,45.24
1544,172578,11.57,114,43.65
1545,172662,54.81,125,43.01
1546,172770,17.86,125,42.92
1547,172998,-18.57,100,42.88
1548,173052,21.86,125,42.72
1549,173298,114.98,125,42.87
1550,173328,109.62,125,42.59
1551,173412,113.56,125,43.92
1552,173520,73.25,125,45.11
1553,173748,92.31,125,44.67
1554,173748,4.94,116,45.12
1555,173976,1.53,113,43.96
1556,174012,-24.26,100,43.59
1557,174078,193.44,125,44.96
1558,174270,146.32,125,46.01
1559,174348,-17.28,100,44.44
1560,174498,43.79,125,43.19
1561,174726,74.92,125,43.93
1562,174762,154.42,125,44.19
1563,174828,72.31,125,45.13
1564,175020,49.25,125,45.0
1565,175098,98.7,125,44.07
1566,175158,-2.24,110,43.23
1567,175362,-28.98,100,41.32
1568,175476,122.97,125,42.32
1569,175578,30.74,125,42.8
1570,175770,73.33,125,42.41
1571,175848,180.9,125,44.59
1572,175908,111.81,125,45.86
1573,176112,109.38,125,47.06
1574,176226,161.72,125,47.8
1575,176304,22.72,121,47.48
1576,176370,-53.48,100,46.97
1577,176598,28.57,125,46.05
1578,176658,22.58,125,46.71
1579,176862,110.53,125,46.55
1580,176976,16.04,125,47.28
1581,177054,58.73,125,46.53
1582,177084,6.91,119,46.97
1583,177348,79.81,125,47.33
1584,177408,118.24,125,48.24
1585,177612,123.37,125,49.52
1586,177726,53.28,125,50.37
1587,177804,49.61,125,50.82
1588,177834,151.88,125,51.15
1589,177948,-20.0,100,51.31
1590,178158,104.95,125,50.51
1591,178362,81.23,125,51.73
1592,178476,126.95,125,52.69
1593,178554,63.08,125,52.8
1594,178584,18.24,125,52.71
1595,178698,87.5,125,53.72
1596,178908,162.07,125,55.67
1597,179112,109.39,125,55.93
1598,179190,-8.0,101,55.76
1599,179220,10.8,124,55.0
1600,179298,-19.07,100,54.86
1601,179304,70.66,125,54.46
1602,179658,27.74,125,53.77
1603,179748,-4.53,106,54.14
1604,179802,-2.56,102,54.26
1605,179904,-17.69,100,53.86
1606,179910,-3.59,115,53.49
1607,180048,61.39,125,54.19
1608,180408,90.86,125,54.97
1609,180498,96.97,125,54.8
1610,180510,-20.0,100,53.09
1611,180552,112.83,125,54.02
1612,180654,64.87,125,54.3
1613,180774,18.35,121,54.14
1614,181110,-21.61,100,54.15
1615,181158,15.04,125,54.22
1616,181248,51.01,125,53.63
1617,181302,65.02,125,54.25
1618,181404,67.29,125,53.95
1619,181524,99.28,125,55.12
1620,181776,-4.33,103,55.68
